audit_id,requested_date,event_id,home_team,away_team,commence_time,requested_snapshot,returned_snapshot,market,region,status,quote_count,book_count,book_keys,points,odds_credits_used,discovery_credits_used,credits_remaining,fetched_at,error
af25489423425fb7619de2e178b46bc0|2026-08-10T22:57:00Z|us|totals_1st_1_innings,2026-08-10,af25489423425fb7619de2e178b46bc0,Toronto Blue Jays,Boston Red Sox,2026-08-10T23:07:00Z,2026-08-10T22:57:00Z,2026-08-10T22:55:38Z,totals_1st_1_innings,us,offered,5,5,"betmgm,betonlineag,betrivers,fanduel,williamhill_us",0.5,10,1,13863,2026-08-11T21:43:46Z,
b99c4d189858e4262294e235103b2a40|2023-05-03T17:30:00Z|us|totals_1st_1_innings,2023-05-03,b99c4d189858e4262294e235103b2a40,Detroit Tigers,New York Mets,2023-05-03T17:40:00Z,2023-05-03T17:30:00Z,2023-05-03T17:25:41Z,totals_1st_1_innings,us,offered,1,1,bovada,1.5,10,1,8847,2026-08-11T22:14:43Z,
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91|2023-05-20T18:00:00Z|us|totals_1st_1_innings,2023-05-20,9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,Chicago White Sox,Kansas City Royals,2023-05-20T18:10:00Z,2023-05-20T18:00:00Z,2023-05-20T17:55:39Z,totals_1st_1_innings,us,offered,1,1,bovada,1.5,10,1,8837,2026-08-11T22:14:44Z,
8f6b767942a8a19aa10df5efef09cb98|2023-06-05T19:55:00Z|us|totals_1st_1_innings,2023-06-05,8f6b767942a8a19aa10df5efef09cb98,Boston Red Sox,Tampa Bay Rays,2023-06-05T20:05:00Z,2023-06-05T19:55:00Z,2023-06-05T19:50:38Z,totals_1st_1_innings,us,offered,4,4,"barstool,betrivers,bovada,unibet_us","0.5,1.5",10,1,8827,2026-08-11T22:14:44Z,
7594ea114f21277d2e946a442929ddc4|2023-06-22T16:55:00Z|us|totals_1st_1_innings,2023-06-22,7594ea114f21277d2e946a442929ddc4,Washington Nationals,Arizona Diamondbacks,2023-06-22T17:05:00Z,2023-06-22T16:55:00Z,2023-06-22T16:50:38Z,totals_1st_1_innings,us,offered,4,4,"barstool,betrivers,bovada,unibet_us",1.5,10,1,8817,2026-08-11T22:14:45Z,
386d9cb912dce651beac8171144b3f7a|2023-07-09T15:55:00Z|us|totals_1st_1_innings,2023-07-09,386d9cb912dce651beac8171144b3f7a,Washington Nationals,Texas Rangers,2023-07-09T16:05:00Z,2023-07-09T15:55:00Z,2023-07-09T15:50:39Z,totals_1st_1_innings,us,offered,4,4,"barstool,betrivers,bovada,unibet_us",1.5,10,1,8807,2026-08-11T22:14:45Z,
407dec919e4289f64a19f2c055664145|2023-07-25T22:30:00Z|us|totals_1st_1_innings,2023-07-25,407dec919e4289f64a19f2c055664145,Philadelphia Phillies,Baltimore Orioles,2023-07-25T22:40:00Z,2023-07-25T22:30:00Z,2023-07-25T22:25:40Z,totals_1st_1_innings,us,offered,4,4,"barstool,betrivers,bovada,unibet_us","0.5,1.5",10,1,8797,2026-08-11T22:14:45Z,
4cb501a3ffbb5fa30f72272a85460bf6|2023-08-11T22:30:00Z|us|totals_1st_1_innings,2023-08-11,4cb501a3ffbb5fa30f72272a85460bf6,Tampa Bay Rays,Cleveland Guardians,2023-08-11T22:40:00Z,2023-08-11T22:30:00Z,2023-08-11T22:25:41Z,totals_1st_1_innings,us,offered,4,4,"barstool,betrivers,bovada,unibet_us","0.5,1.5",10,1,8787,2026-08-11T22:14:46Z,
f8187b6a1876abd189dd071fed8e21f0|2023-08-28T22:30:00Z|us|totals_1st_1_innings,2023-08-28,f8187b6a1876abd189dd071fed8e21f0,Detroit Tigers,New York Yankees,2023-08-28T22:40:00Z,2023-08-28T22:30:00Z,2023-08-28T22:25:42Z,totals_1st_1_innings,us,offered,4,4,"barstool,betrivers,bovada,unibet_us","0.5,1.5",10,1,8777,2026-08-11T22:14:46Z,
e86a26f484216afbb590c24dba894792|2023-09-13T17:00:00Z|us|totals_1st_1_innings,2023-09-13,e86a26f484216afbb590c24dba894792,Minnesota Twins,Tampa Bay Rays,2023-09-13T17:10:00Z,2023-09-13T17:00:00Z,2023-09-13T16:55:43Z,totals_1st_1_innings,us,offered,3,3,"betrivers,bovada,unibet_us",1.5,10,1,8767,2026-08-11T22:14:47Z,
aa09ca8651e02b15d65c1813441b7325|2023-09-30T18:57:00Z|us|totals_1st_1_innings,2023-09-30,aa09ca8651e02b15d65c1813441b7325,Toronto Blue Jays,Tampa Bay Rays,2023-09-30T19:07:00Z,2023-09-30T18:57:00Z,2023-09-30T18:55:41Z,totals_1st_1_innings,us,offered,4,4,"barstool,betrivers,bovada,unibet_us","0.5,1.5",10,1,8757,2026-08-11T22:14:47Z,
e0736a859685f5837fbc30797fd8c2e4|2024-05-03T18:10:00Z|us|totals_1st_1_innings,2024-05-03,e0736a859685f5837fbc30797fd8c2e4,Chicago Cubs,Milwaukee Brewers,2024-05-03T18:20:00Z,2024-05-03T18:10:00Z,2024-05-03T18:05:40Z,totals_1st_1_innings,us,offered,4,4,"betrivers,bovada,superbook,unibet_us","0.5,1.5",10,1,8747,2026-08-11T22:14:47Z,
4812ec9a526efca2ac4490dc6f9d445b|2024-05-20T16:10:00Z|us|totals_1st_1_innings,2024-05-20,4812ec9a526efca2ac4490dc6f9d445b,Atlanta Braves,San Diego Padres,2024-05-20T16:20:00Z,2024-05-20T16:10:00Z,2024-05-20T16:05:38Z,totals_1st_1_innings,us,offered,4,4,"betrivers,bovada,superbook,unibet_us","0.5,1.5",10,1,8737,2026-08-11T22:14:48Z,
3d08808a67c0695e111fb7013c85695f|2024-06-05T17:25:00Z|us|totals_1st_1_innings,2024-06-05,3d08808a67c0695e111fb7013c85695f,Boston Red Sox,Atlanta Braves,2024-06-05T17:35:00Z,2024-06-05T17:25:00Z,2024-06-05T17:20:37Z,totals_1st_1_innings,us,offered,3,3,"betrivers,bovada,superbook","0.5,1.5",10,1,8727,2026-08-11T22:14:48Z,
a8edf2b25c8594f2ae2e2774cf258a22|2024-06-22T17:00:00Z|us|totals_1st_1_innings,2024-06-22,a8edf2b25c8594f2ae2e2774cf258a22,Detroit Tigers,Chicago White Sox,2024-06-22T17:10:00Z,2024-06-22T17:00:00Z,2024-06-22T16:55:37Z,totals_1st_1_innings,us,offered,6,6,"betmgm,betrivers,bovada,fanduel,superbook,williamhill_us","0.5,1.5",10,1,8717,2026-08-11T22:14:49Z,
58d2135d3a4822b8870ac7cb74780152|2024-07-09T22:26:00Z|us|totals_1st_1_innings,2024-07-09,58d2135d3a4822b8870ac7cb74780152,Baltimore Orioles,Chicago Cubs,2024-07-09T22:36:00Z,2024-07-09T22:26:00Z,2024-07-09T22:25:37Z,totals_1st_1_innings,us,offered,6,6,"betmgm,betrivers,bovada,fanduel,superbook,williamhill_us","0.5,1.5",10,1,8707,2026-08-11T22:14:49Z,
97cdc6ad7c20d4008e4c383c6d31889c|2024-07-25T15:56:00Z|us|totals_1st_1_innings,2024-07-25,97cdc6ad7c20d4008e4c383c6d31889c,Washington Nationals,San Diego Padres,2024-07-25T16:06:00Z,2024-07-25T15:56:00Z,2024-07-25T15:55:37Z,totals_1st_1_innings,us,offered,5,5,"betmgm,betrivers,bovada,fanduel,williamhill_us","0.5,1.5",10,1,8697,2026-08-11T22:14:49Z,
ee4ab1b3cea3cba5d95e05a97185a869|2024-08-11T15:26:00Z|us|totals_1st_1_innings,2024-08-11,ee4ab1b3cea3cba5d95e05a97185a869,Washington Nationals,Los Angeles Angels,2024-08-11T15:36:00Z,2024-08-11T15:26:00Z,2024-08-11T15:25:38Z,totals_1st_1_innings,us,offered,6,6,"betmgm,betonlineag,betrivers,bovada,fanduel,williamhill_us","0.5,1.5",10,1,8687,2026-08-11T22:14:50Z,
eae838e594741891f88e40ac5744deaa|2024-08-28T16:25:00Z|us|totals_1st_1_innings,2024-08-28,eae838e594741891f88e40ac5744deaa,Pittsburgh Pirates,Chicago Cubs,2024-08-28T16:35:00Z,2024-08-28T16:25:00Z,2024-08-28T16:20:39Z,totals_1st_1_innings,us,offered,5,5,"betmgm,betrivers,bovada,fanduel,williamhill_us","0.5,1.5",10,1,8677,2026-08-11T22:14:50Z,
426ce61cb3483f6ec0b6c045238b7a63|2024-09-13T22:31:00Z|us|totals_1st_1_innings,2024-09-13,426ce61cb3483f6ec0b6c045238b7a63,Detroit Tigers,Baltimore Orioles,2024-09-13T22:41:00Z,2024-09-13T22:31:00Z,2024-09-13T22:30:39Z,totals_1st_1_innings,us,offered,6,6,"betmgm,betonlineag,betrivers,bovada,fanduel,williamhill_us","0.5,1.5",10,1,8667,2026-08-11T22:14:51Z,
a7a63320bed1cf45b26f25cfb2674217|2024-09-30T17:01:00Z|us|totals_1st_1_innings,2024-09-30,a7a63320bed1cf45b26f25cfb2674217,Atlanta Braves,New York Mets,2024-09-30T17:11:00Z,2024-09-30T17:01:00Z,2024-09-30T17:00:39Z,totals_1st_1_innings,us,offered,6,6,"betmgm,betonlineag,betrivers,bovada,fanduel,williamhill_us","0.5,1.5",10,1,8657,2026-08-11T22:14:51Z,
f0ca2744836db3be5afeffd552a68e69|2025-05-03T16:55:00Z|us|totals_1st_1_innings,2025-05-03,f0ca2744836db3be5afeffd552a68e69,New York Yankees,Tampa Bay Rays,2025-05-03T17:05:00Z,2025-05-03T16:55:00Z,2025-05-03T16:50:38Z,totals_1st_1_innings,us,offered,6,6,"betmgm,betonlineag,betrivers,bovada,fanduel,williamhill_us","0.5,1.5",10,1,8647,2026-08-11T22:14:52Z,
0cdb6f2f057acfac943c6beaf93e8a97|2025-05-20T22:31:00Z|us|totals_1st_1_innings,2025-05-20,0cdb6f2f057acfac943c6beaf93e8a97,Miami Marlins,Chicago Cubs,2025-05-20T22:41:00Z,2025-05-20T22:31:00Z,2025-05-20T22:30:38Z,totals_1st_1_innings,us,offered,4,4,"betmgm,betonlineag,betrivers,fanduel","0.5,1.5",10,1,8637,2026-08-11T22:14:53Z,
4bbb932844404d475c07e6588d96831c|2025-06-05T16:05:00Z|us|totals_1st_1_innings,2025-06-05,4bbb932844404d475c07e6588d96831c,Atlanta Braves,Arizona Diamondbacks,2025-06-05T16:15:00Z,2025-06-05T16:05:00Z,2025-06-05T16:00:37Z,totals_1st_1_innings,us,offered,6,6,"betmgm,betonlineag,betrivers,bovada,fanduel,williamhill_us","0.5,1.5",10,1,8627,2026-08-11T22:14:53Z,
431cf00e5dd82eb78d43af1d299b487d|2025-06-22T15:26:00Z|us|totals_1st_1_innings,2025-06-22,431cf00e5dd82eb78d43af1d299b487d,New York Yankees,Baltimore Orioles,2025-06-22T15:36:00Z,2025-06-22T15:26:00Z,2025-06-22T15:25:37Z,totals_1st_1_innings,us,offered,6,6,"betmgm,betonlineag,betrivers,bovada,fanduel,williamhill_us","0.5,1.5",10,1,8617,2026-08-11T22:14:54Z,
28c2ccef28f91ad364242fd3a55c24b4|2025-07-09T17:00:00Z|us|totals_1st_1_innings,2025-07-09,28c2ccef28f91ad364242fd3a55c24b4,Detroit Tigers,Tampa Bay Rays,2025-07-09T17:10:00Z,2025-07-09T17:00:00Z,,totals_1st_1_innings,us,failed,0,0,,,0,1,,2026-08-11T22:15:02Z,<HTTPError 404: 'Not Found'>
b17843201a9c8c1e1e5fadf547109930|2025-07-25T20:01:00Z|us|totals_1st_1_innings,2025-07-25,b17843201a9c8c1e1e5fadf547109930,Milwaukee Brewers,Miami Marlins,2025-07-25T20:11:00Z,2025-07-25T20:01:00Z,2025-07-25T20:00:38Z,totals_1st_1_innings,us,offered,5,5,"betmgm,betonlineag,bovada,fanduel,williamhill_us","0.5,1.5",10,1,8607,2026-08-11T22:15:02Z,
6c7ec7f3f08bcd1efb7b7b6fe9fcfc73|2025-08-11T22:01:00Z|us|totals_1st_1_innings,2025-08-11,6c7ec7f3f08bcd1efb7b7b6fe9fcfc73,Cincinnati Reds,Philadelphia Phillies,2025-08-11T22:11:00Z,2025-08-11T22:01:00Z,2025-08-11T22:00:38Z,totals_1st_1_innings,us,offered,4,4,"betmgm,betonlineag,bovada,fanduel","0.5,1.5",10,1,8597,2026-08-11T22:15:03Z,
a90d928a4a17eb0cef36b3dc57d026aa|2025-08-28T16:56:00Z|us|totals_1st_1_innings,2025-08-28,a90d928a4a17eb0cef36b3dc57d026aa,Baltimore Orioles,Boston Red Sox,2025-08-28T17:06:00Z,2025-08-28T16:56:00Z,2025-08-28T16:55:39Z,totals_1st_1_innings,us,offered,4,4,"betmgm,betonlineag,bovada,williamhill_us","0.5,1.5",10,1,8587,2026-08-11T22:15:04Z,
beb530358cb5159eb6fc08312fa475c9|2025-09-13T18:10:00Z|us|totals_1st_1_innings,2025-09-13,beb530358cb5159eb6fc08312fa475c9,Chicago Cubs,Tampa Bay Rays,2025-09-13T18:20:00Z,2025-09-13T18:10:00Z,2025-09-13T18:05:39Z,totals_1st_1_innings,us,offered,4,4,"betmgm,betonlineag,bovada,williamhill_us","0.5,1.5",10,1,8577,2026-08-11T22:15:04Z,
9be4ecca07522cac2c5a97c3c789ff31|2025-09-30T16:58:00Z|us|totals_1st_1_innings,2025-09-30,9be4ecca07522cac2c5a97c3c789ff31,Cleveland Guardians,Detroit Tigers,2025-09-30T17:08:00Z,2025-09-30T16:58:00Z,2025-09-30T16:55:40Z,totals_1st_1_innings,us,offered,5,5,"betmgm,betonlineag,bovada,fanduel,williamhill_us","0.5,1.5",10,1,8567,2026-08-11T22:15:06Z,
341da475ed0042be75b5bc44221f8161|2026-05-03T16:36:00Z|us|totals_1st_1_innings,2026-05-03,341da475ed0042be75b5bc44221f8161,Minnesota Twins,Toronto Blue Jays,2026-05-03T16:46:00Z,2026-05-03T16:36:00Z,2026-05-03T16:35:37Z,totals_1st_1_innings,us,offered,3,3,"betonlineag,fanduel,williamhill_us",0.5,10,1,8557,2026-08-11T22:15:06Z,
b707c40c030d32a5c6a52e12bdee39fd|2026-05-14T16:26:00Z|us|totals_1st_1_innings,2026-05-14,b707c40c030d32a5c6a52e12bdee39fd,Pittsburgh Pirates,Colorado Rockies,2026-05-14T16:36:00Z,2026-05-14T16:26:00Z,2026-05-14T16:25:37Z,totals_1st_1_innings,us,offered,4,4,"betmgm,betonlineag,fanduel,williamhill_us",0.5,10,1,8547,2026-08-11T22:15:07Z,
07cd090c6a690c5a8478fc3834d0421b|2026-05-25T17:26:00Z|us|totals_1st_1_innings,2026-05-25,07cd090c6a690c5a8478fc3834d0421b,Baltimore Orioles,Tampa Bay Rays,2026-05-25T17:36:00Z,2026-05-25T17:26:00Z,2026-05-25T17:25:37Z,totals_1st_1_innings,us,offered,3,3,"betmgm,fanduel,williamhill_us",0.5,10,1,8537,2026-08-11T22:15:08Z,
c482750265f6c9f18fd75cadd8a212f7|2026-06-05T18:11:00Z|us|totals_1st_1_innings,2026-06-05,c482750265f6c9f18fd75cadd8a212f7,Chicago Cubs,San Francisco Giants,2026-06-05T18:21:00Z,2026-06-05T18:11:00Z,2026-06-05T18:10:36Z,totals_1st_1_innings,us,offered,2,2,"betmgm,fanduel",0.5,10,1,8527,2026-08-11T22:15:08Z,
551b1013a4b92bb548f0b5287c15e7d1|2026-06-16T22:31:00Z|us|totals_1st_1_innings,2026-06-16,551b1013a4b92bb548f0b5287c15e7d1,Philadelphia Phillies,Miami Marlins,2026-06-16T22:41:00Z,2026-06-16T22:31:00Z,2026-06-16T22:30:37Z,totals_1st_1_innings,us,offered,3,3,"betmgm,fanduel,williamhill_us",0.5,10,1,8517,2026-08-11T22:15:09Z,
eb42c676c8d9098229ca8fbdd8c1c7aa|2026-06-27T17:01:00Z|us|totals_1st_1_innings,2026-06-27,eb42c676c8d9098229ca8fbdd8c1c7aa,Boston Red Sox,New York Yankees,2026-06-27T17:11:00Z,2026-06-27T17:01:00Z,2026-06-27T17:00:37Z,totals_1st_1_innings,us,offered,4,4,"betmgm,betonlineag,fanduel,williamhill_us",0.5,10,1,8507,2026-08-11T22:15:10Z,
57172eebee377baa85502b3c14ce8249|2026-07-08T19:36:00Z|us|totals_1st_1_innings,2026-07-08,57172eebee377baa85502b3c14ce8249,San Francisco Giants,Toronto Blue Jays,2026-07-08T19:46:00Z,2026-07-08T19:36:00Z,2026-07-08T19:35:37Z,totals_1st_1_innings,us,offered,5,5,"betmgm,betonlineag,betrivers,fanduel,williamhill_us",0.5,10,1,8497,2026-08-11T22:15:10Z,
9428684a7aeb42f6f3b5c0c9613c66ca|2026-07-19T16:06:00Z|us|totals_1st_1_innings,2026-07-19,9428684a7aeb42f6f3b5c0c9613c66ca,Toronto Blue Jays,Chicago White Sox,2026-07-19T16:16:00Z,2026-07-19T16:06:00Z,2026-07-19T16:05:37Z,totals_1st_1_innings,us,offered,4,4,"betmgm,betonlineag,fanduel,williamhill_us",0.5,10,1,8487,2026-08-11T22:15:11Z,
a711967b87d0815d1a1b45806b632b42|2026-07-30T16:01:00Z|us|totals_1st_1_innings,2026-07-30,a711967b87d0815d1a1b45806b632b42,Tampa Bay Rays,Texas Rangers,2026-07-30T16:11:00Z,2026-07-30T16:01:00Z,2026-07-30T16:00:37Z,totals_1st_1_innings,us,offered,5,5,"betmgm,betonlineag,betrivers,fanduel,williamhill_us","0.5,1.5",10,1,8477,2026-08-11T22:15:12Z,
4a90a077ddd83a66ffc796851a64a7ac|2026-08-10T23:05:00Z|us|totals_1st_1_innings,2026-08-10,4a90a077ddd83a66ffc796851a64a7ac,Atlanta Braves,New York Mets,2026-08-10T23:15:00Z,2026-08-10T23:05:00Z,2026-08-10T23:00:38Z,totals_1st_1_innings,us,offered,5,5,"betmgm,betonlineag,betrivers,fanduel,williamhill_us","0.5,1.5",10,1,8467,2026-08-11T22:15:14Z,
b36870995547637bf03d614ab91f8a33|2023-05-03T17:55:00Z|us|totals_1st_1_innings,2023-05-03,b36870995547637bf03d614ab91f8a33,Texas Rangers,Arizona Diamondbacks,2023-05-03T18:05:00Z,2023-05-03T17:55:00Z,2023-05-03T17:50:40Z,totals_1st_1_innings,us,offered,1,1,bovada,1.5,10,0,8457,2026-08-11T22:15:14Z,
bd4162a0260b0a3314227c1463c910c7|2023-05-20T18:57:00Z|us|totals_1st_1_innings,2023-05-20,bd4162a0260b0a3314227c1463c910c7,Toronto Blue Jays,Baltimore Orioles,2023-05-20T19:07:00Z,2023-05-20T18:57:00Z,2023-05-20T18:55:39Z,totals_1st_1_innings,us,offered,1,1,bovada,1.5,10,0,8447,2026-08-11T22:15:14Z,
56f790ad0d89b1da2321001b64be5498|2023-06-05T22:30:00Z|us|totals_1st_1_innings,2023-06-05,56f790ad0d89b1da2321001b64be5498,Philadelphia Phillies,Detroit Tigers,2023-06-05T22:40:00Z,2023-06-05T22:30:00Z,2023-06-05T22:25:38Z,totals_1st_1_innings,us,offered,4,4,"barstool,betrivers,bovada,unibet_us",1.5,10,0,8437,2026-08-11T22:15:15Z,
c1ee577b1f974bdaaaa757efa91f6041|2023-06-22T16:55:00Z|us|totals_1st_1_innings,2023-06-22,c1ee577b1f974bdaaaa757efa91f6041,Philadelphia Phillies,Atlanta Braves,2023-06-22T17:05:00Z,2023-06-22T16:55:00Z,2023-06-22T16:50:38Z,totals_1st_1_innings,us,offered,4,4,"barstool,betrivers,bovada,unibet_us","0.5,1.5",10,0,8427,2026-08-11T22:15:15Z,
bbf9319718885daf5176522eb659ec2d|2023-07-09T17:25:00Z|us|totals_1st_1_innings,2023-07-09,bbf9319718885daf5176522eb659ec2d,Boston Red Sox,Oakland Athletics,2023-07-09T17:35:00Z,2023-07-09T17:25:00Z,2023-07-09T17:20:39Z,totals_1st_1_innings,us,offered,4,4,"barstool,betrivers,bovada,unibet_us",1.5,10,0,8417,2026-08-11T22:15:15Z,
a21db19a068b9de7b63cd1d45c542cb9|2023-07-25T22:30:00Z|us|totals_1st_1_innings,2023-07-25,a21db19a068b9de7b63cd1d45c542cb9,Detroit Tigers,Los Angeles Angels,2023-07-25T22:40:00Z,2023-07-25T22:30:00Z,2023-07-25T22:25:40Z,totals_1st_1_innings,us,offered,3,3,"betrivers,bovada,unibet_us",1.5,10,0,8407,2026-08-11T22:15:16Z,
1f06ca9662d942979a22c92c5919604c|2023-08-11T22:30:00Z|us|totals_1st_1_innings,2023-08-11,1f06ca9662d942979a22c92c5919604c,Miami Marlins,New York Yankees,2023-08-11T22:40:00Z,2023-08-11T22:30:00Z,2023-08-11T22:25:41Z,totals_1st_1_innings,us,offered,3,3,"betrivers,bovada,unibet_us",1.5,10,0,8397,2026-08-11T22:15:16Z,
ec868c8e1f42792820cdfa3c2b0c5394|2023-08-28T22:30:00Z|us|totals_1st_1_innings,2023-08-28,ec868c8e1f42792820cdfa3c2b0c5394,Philadelphia Phillies,Los Angeles Angels,2023-08-28T22:40:00Z,2023-08-28T22:30:00Z,2023-08-28T22:25:42Z,totals_1st_1_innings,us,offered,4,4,"barstool,betrivers,bovada,unibet_us","0.5,1.5",10,0,8387,2026-08-11T22:15:16Z,
59b3e4e4a5ff044da91d442cfcc08c13|2023-09-13T19:00:00Z|us|totals_1st_1_innings,2023-09-13,59b3e4e4a5ff044da91d442cfcc08c13,Colorado Rockies,Chicago Cubs,2023-09-13T19:10:00Z,2023-09-13T19:00:00Z,2023-09-13T18:55:42Z,totals_1st_1_innings,us,offered,4,4,"barstool,betrivers,bovada,unibet_us","0.5,1.5",10,0,8377,2026-08-11T22:15:17Z,
