game_pk,game_date,player_id,role,is_home,pitches,batters_faced,swings,whiffs,called_strikes,in_zone,batted_balls,barrels,xwoba_sum,xwoba_denom,woba_sum,woba_denom,launch_speed_sum,launch_speed_count,release_speed_sum,release_speed_count,spin_rate_sum,spin_rate_count,delta_run_exp_sum
661577,2022-04-07,675911,pitcher,1.0,24,6.0,13.0,9.0,3.0,13.0,1.0,0.0,0.579,6.0,0.0,6.0,344.5,4.0,2302.0,24.0,57479.0,24.0,-1.496
662021,2022-04-07,425794,pitcher,1.0,81,21.0,31.0,4.0,22.0,42.0,15.0,1.0,5.358275862068965,21.0,4.5,21.0,2161.2,27.0,6674.1,81.0,181336.0,81.0,-2.031
662021,2022-04-07,592390,pitcher,0.0,19,5.0,6.0,0.0,4.0,8.0,3.0,0.0,2.501488,5.0,1.4,5.0,483.9,6.0,1680.2,19.0,46373.0,19.0,-0.196
662021,2022-04-07,608717,pitcher,0.0,13,3.0,6.0,1.0,2.0,6.0,3.0,0.0,0.4776666666666666,3.0,0.0,3.0,397.9,5.0,1107.6,13.0,35199.0,13.0,-0.747
662021,2022-04-07,621249,pitcher,0.0,10,1.0,4.0,0.0,1.0,3.0,1.0,0.0,0.575,1.0,1.25,1.0,337.70000000000005,4.0,942.2,10.0,23433.0,10.0,0.738
662021,2022-04-07,621295,pitcher,1.0,7,3.0,4.0,0.0,1.0,5.0,3.0,0.0,0.948,3.0,0.9,3.0,349.9,4.0,609.2,7.0,13912.0,7.0,-0.1089999999999999
662021,2022-04-07,640444,pitcher,0.0,41,8.0,15.0,6.0,6.0,15.0,3.0,0.0,1.722488,8.0,2.3,8.0,582.2,8.0,3601.7,41.0,89362.0,41.0,-0.152
662021,2022-04-07,650893,pitcher,1.0,22,5.0,6.0,2.0,5.0,8.0,1.0,0.0,1.381488,5.0,1.4,5.0,275.6,3.0,1989.2,22.0,46676.0,22.0,0.051
662021,2022-04-07,664141,pitcher,0.0,68,17.0,29.0,9.0,10.0,28.0,12.0,1.0,6.434490241758241,17.0,8.05,17.0,1587.6,19.0,6129.6,68.0,164558.0,68.0,2.004
662021,2022-04-07,664854,pitcher,1.0,11,3.0,8.0,4.0,1.0,6.0,2.0,0.0,0.29,3.0,0.0,3.0,289.8,4.0,1003.0,11.0,27125.0,11.0,-0.748
662021,2022-04-07,667465,pitcher,0.0,17,7.0,8.0,2.0,3.0,9.0,6.0,2.0,5.191023606060606,7.0,5.6,7.0,570.0,6.0,1347.8,17.0,34665.0,17.0,3.979
662571,2022-04-07,493603,pitcher,0.0,18,3.0,9.0,3.0,4.0,5.0,1.0,0.0,0.048,3.0,0.0,3.0,314.0,4.0,1569.0,18.0,45472.0,18.0,-0.749
662571,2022-04-07,543507,pitcher,0.0,16,6.0,8.0,0.0,3.0,9.0,6.0,1.0,3.889444444444445,6.0,3.8,6.0,619.4,7.0,1464.9,16.0,35049.0,16.0,1.442
662571,2022-04-07,571578,pitcher,1.0,76,18.0,29.0,6.0,15.0,26.0,11.0,0.0,5.784701,18.0,6.95,18.0,1608.7,21.0,6613.0,76.0,157568.0,76.0,0.998
662571,2022-04-07,600921,pitcher,1.0,25,6.0,15.0,5.0,2.0,12.0,4.0,1.0,2.709281965517241,6.0,2.85,6.0,764.6,10.0,2324.1,25.0,50801.0,25.0,0.5009999999999999
662571,2022-04-07,607625,pitcher,0.0,14,4.0,5.0,1.0,3.0,6.0,2.0,0.0,0.816744,4.0,0.7,4.0,332.5,4.0,1269.8,14.0,34427.0,14.0,-0.428
662571,2022-04-07,608723,pitcher,1.0,24,6.0,12.0,2.0,2.0,13.0,4.0,0.0,3.444744,6.0,3.4,6.0,722.0,9.0,2164.7,24.0,58815.0,24.0,1.124
662571,2022-04-07,621242,pitcher,0.0,18,4.0,9.0,2.0,2.0,9.0,2.0,0.0,1.309744,4.0,0.7,4.0,489.1,6.0,1706.1,18.0,41973.0,18.0,-0.3409999999999999
662571,2022-04-07,641907,pitcher,1.0,12,5.0,7.0,1.0,3.0,9.0,5.0,0.0,1.227,5.0,1.8,5.0,494.3,6.0,1044.2,12.0,26752.0,12.0,0.0440000000000001
662571,2022-04-07,644364,pitcher,1.0,5,2.0,3.0,1.0,1.0,2.0,2.0,0.0,0.156,2.0,0.0,2.0,144.4,2.0,436.6,5.0,11307.0,5.0,-0.595
662571,2022-04-07,656731,pitcher,0.0,68,18.0,34.0,11.0,13.0,35.0,12.0,1.0,3.713019607843137,17.0,4.15,17.0,1785.1,22.0,6296.9,68.0,142267.0,68.0,-1.378
662571,2022-04-07,666168,pitcher,1.0,27,5.0,11.0,4.0,5.0,12.0,0.0,0.0,1.408957,5.0,1.4,5.0,462.6,6.0,2422.4,27.0,59239.0,27.0,-0.19
662766,2022-04-07,425844,pitcher,1.0,84,22.0,37.0,5.0,19.0,44.0,20.0,1.0,8.533523661016948,22.0,5.55,22.0,2439.4,29.0,7130.6,84.0,183405.0,84.0,-1.3749999999999998
662766,2022-04-07,543766,pitcher,0.0,4,1.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,75.0,1.0,354.6,4.0,8919.0,4.0,-0.282
662766,2022-04-07,605130,pitcher,1.0,29,8.0,17.0,4.0,5.0,17.0,5.0,0.0,0.921,8.0,1.8,8.0,996.7,12.0,2504.8,29.0,63043.0,29.0,-0.775
662766,2022-04-07,622251,pitcher,1.0,12,2.0,5.0,0.0,1.0,6.0,1.0,0.0,1.117744,2.0,0.7,2.0,354.1,5.0,1137.5,12.0,27441.0,12.0,-0.1549999999999999
662766,2022-04-07,641394,pitcher,1.0,27,5.0,7.0,3.0,6.0,11.0,2.0,0.0,1.5454880000000002,5.0,1.4,5.0,296.9,4.0,2492.2,27.0,58592.0,27.0,-0.1069999999999999
662766,2022-04-07,663474,pitcher,0.0,47,13.0,18.0,1.0,5.0,20.0,9.0,0.0,2.643488,11.0,3.75,11.0,1275.6,16.0,4214.9,47.0,104515.0,47.0,0.7200000000000001
662766,2022-04-07,669456,pitcher,0.0,72,18.0,35.0,10.0,13.0,28.0,14.0,2.0,4.665295604395604,18.0,3.95,18.0,2092.2,25.0,6203.2,72.0,158526.0,72.0,-1.54
663178,2022-04-07,455119,pitcher,1.0,10,3.0,5.0,0.0,2.0,6.0,3.0,0.0,0.377,3.0,1.25,3.0,335.8,4.0,910.4,10.0,20768.0,10.0,0.1989999999999999
663178,2022-04-07,502085,pitcher,1.0,14,4.0,6.0,2.0,4.0,8.0,3.0,0.0,0.847,4.0,0.9,4.0,352.1,4.0,1227.8,14.0,36154.0,14.0,-0.3419999999999999
663178,2022-04-07,543294,pitcher,1.0,83,24.0,37.0,17.0,14.0,31.0,13.0,0.0,7.819000555555555,24.0,7.65,24.0,1510.5,19.0,6763.0,83.0,176193.0,83.0,-0.385
663178,2022-04-07,571710,pitcher,1.0,6,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,544.7,6.0,15366.0,6.0,-0.282
663178,2022-04-07,592858,pitcher,1.0,19,4.0,10.0,0.0,3.0,13.0,4.0,0.0,1.966,4.0,2.15,4.0,812.2,10.0,1620.2,19.0,42347.0,19.0,0.7540000000000001
663178,2022-04-07,596057,pitcher,1.0,21,4.0,10.0,3.0,2.0,12.0,3.0,0.0,1.689744,4.0,1.95,4.0,581.2,7.0,1775.0,21.0,42220.0,21.0,0.353
663178,2022-04-07,664776,pitcher,0.0,27,6.0,7.0,2.0,8.0,15.0,3.0,1.0,2.122933,6.0,1.95,6.0,374.5,4.0,2365.4,27.0,64146.0,27.0,-0.0009999999999998
663178,2022-04-07,669203,pitcher,0.0,83,22.0,33.0,11.0,15.0,35.0,14.0,1.0,6.160364139812447,21.0,7.15,21.0,1843.1,22.0,7577.8,83.0,217238.0,83.0,0.2219999999999999
663178,2022-04-07,676879,pitcher,0.0,41,8.0,20.0,5.0,5.0,21.0,6.0,0.0,2.425744,8.0,3.75,8.0,1263.4,15.0,3621.1,41.0,89945.0,41.0,0.6300000000000001
663418,2022-04-07,424144,pitcher,1.0,17,4.0,6.0,0.0,7.0,12.0,3.0,1.0,0.7662999999999999,4.0,0.0,4.0,364.2,5.0,1423.8,17.0,38319.0,17.0,-0.992
663418,2022-04-07,489334,pitcher,0.0,2,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.680842105263158,1.0,2.0,1.0,98.8,1.0,158.5,2.0,4597.0,2.0,0.951
663418,2022-04-07,506433,pitcher,0.0,92,22.0,35.0,10.0,16.0,42.0,15.0,0.0,4.639323826086956,22.0,2.8,22.0,2143.4,25.0,8290.4,92.0,215720.0,92.0,-3.173
663418,2022-04-07,518516,pitcher,1.0,68,14.0,28.0,4.0,9.0,28.0,8.0,0.0,4.618976,14.0,4.05,14.0,1670.2,21.0,5973.4,68.0,149156.0,68.0,-0.5969999999999999
663418,2022-04-07,572955,pitcher,0.0,24,5.0,9.0,2.0,4.0,14.0,1.0,0.0,0.7377440000000001,5.0,0.7,5.0,468.9,6.0,2124.2,24.0,67353.0,24.0,-0.753
663418,2022-04-07,573009,pitcher,1.0,18,4.0,5.0,0.0,6.0,9.0,2.0,0.0,1.470244,4.0,0.7,4.0,450.2,5.0,1584.7,18.0,38239.0,18.0,-0.3459999999999999
663418,2022-04-07,596133,pitcher,1.0,23,5.0,12.0,0.0,6.0,17.0,5.0,0.0,2.649,5.0,2.7,5.0,919.0,11.0,2064.8,23.0,48942.0,23.0,0.795
663418,2022-04-07,598287,pitcher,1.0,19,5.0,9.0,5.0,2.0,4.0,3.0,0.0,1.349744,5.0,0.7,5.0,315.5,4.0,1583.2,19.0,43558.0,19.0,-0.653
663418,2022-04-07,657612,pitcher,0.0,10,3.0,5.0,1.0,1.0,6.0,3.0,0.0,0.777,3.0,1.8,3.0,350.2,4.0,915.0,10.0,21084.0,10.0,0.407
663418,2022-04-07,663158,pitcher,0.0,15,3.0,2.0,0.0,2.0,3.0,0.0,0.0,2.097701,3.0,2.1,3.0,145.9,2.0,1454.1,15.0,32692.0,15.0,1.214
663418,2022-04-07,664092,pitcher,1.0,20,4.0,8.0,1.0,4.0,9.0,3.0,0.0,0.920744,4.0,0.7,4.0,489.1,6.0,1833.5,20.0,44171.0,20.0,-0.431
661042,2022-04-07,455117,batter,0.0,17,4.0,7.0,3.0,3.0,10.0,3.0,0.0,0.318,4.0,0.0,4.0,325.4,4.0,1543.0,17.0,36942.0,17.0,-0.942
661042,2022-04-07,488726,batter,0.0,14,5.0,5.0,0.0,4.0,8.0,4.0,1.0,2.205583333333333,5.0,2.15,5.0,391.5,5.0,1230.2,14.0,31884.0,14.0,0.1249999999999999
661042,2022-04-07,493329,batter,0.0,11,4.0,6.0,1.0,3.0,9.0,3.0,0.0,0.6254761904761905,4.0,1.25,4.0,353.2,4.0,1002.5,11.0,24095.0,11.0,-0.1979999999999999
661042,2022-04-07,514888,batter,0.0,23,5.0,4.0,2.0,8.0,9.0,1.0,0.0,0.934744,5.0,0.7,5.0,39.7,1.0,2082.0,23.0,46750.0,22.0,-0.3999999999999999
661042,2022-04-07,543685,batter,1.0,17,4.0,8.0,2.0,2.0,11.0,4.0,0.0,0.6604,4.0,0.0,4.0,489.9,6.0,1509.8,17.0,39798.0,17.0,-1.136
661042,2022-04-07,545358,batter,1.0,7,3.0,5.0,2.0,0.0,4.0,3.0,1.0,1.85475,3.0,0.0,3.0,282.0,3.0,608.3,7.0,15023.0,6.0,-0.761
661042,2022-04-07,545361,batter,1.0,14,4.0,2.0,0.0,4.0,4.0,2.0,0.0,1.684744,4.0,2.5,4.0,164.8,2.0,1266.0,14.0,29721.0,14.0,1.091
661042,2022-04-07,608324,batter,0.0,17,4.0,9.0,2.0,2.0,8.0,4.0,0.0,1.368,4.0,2.9,4.0,611.9,7.0,1515.2,17.0,35198.0,17.0,1.221
661042,2022-04-07,622110,batter,1.0,10,3.0,4.0,1.0,2.0,5.0,3.0,0.0,0.347,3.0,1.8,3.0,241.9,3.0,862.0,10.0,22453.0,10.0,0.49
661042,2022-04-07,642180,batter,1.0,4,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.4,1.0,0.0,1.0,106.3,2.0,341.4,4.0,11471.0,4.0,-0.314
661042,2022-04-07,660271,batter,1.0,13,4.0,7.0,1.0,2.0,8.0,3.0,0.0,0.238,4.0,0.0,4.0,427.3,5.0,1145.6,13.0,30991.0,13.0,-1.056
661042,2022-04-07,663656,batter,0.0,16,4.0,7.0,1.0,0.0,5.0,2.0,0.0,1.0676428571428571,3.0,0.4,3.0,451.3,6.0,1058.7,12.0,25694.0,12.0,-0.74
661042,2022-04-07,664058,batter,1.0,9,3.0,5.0,0.0,2.0,5.0,3.0,0.0,1.475,3.0,1.6,3.0,377.2,5.0,768.9,9.0,9397.0,5.0,0.8810000000000001
661042,2022-04-07,665120,batter,1.0,11,3.0,7.0,2.0,2.0,5.0,2.0,0.0,0.587,3.0,0.0,3.0,345.3,5.0,982.9,11.0,23584.0,10.0,-0.748
661042,2022-04-07,665161,batter,0.0,15,4.0,11.0,6.0,1.0,6.0,2.0,0.0,0.592,4.0,0.0,4.0,322.6,4.0,1312.5,15.0,35099.0,15.0,-1.036
661042,2022-04-07,666176,batter,1.0,12,3.0,7.0,5.0,2.0,5.0,0.0,0.0,0.0,3.0,0.0,3.0,151.39999999999998,2.0,1015.9,12.0,30004.0,12.0,-0.742
661042,2022-04-07,669016,batter,1.0,14,3.0,6.0,2.0,2.0,6.0,1.0,0.0,0.907213,3.0,0.7,3.0,357.6,4.0,1202.6,14.0,26506.0,11.0,-0.185
661042,2022-04-07,670541,batter,0.0,18,4.0,7.0,2.0,2.0,7.0,3.0,1.0,3.0175297142857147,4.0,2.7,4.0,444.3,5.0,1607.9,18.0,39868.0,18.0,0.88
661042,2022-04-07,676801,batter,0.0,13,4.0,6.0,2.0,3.0,8.0,3.0,0.0,1.218294117647059,4.0,2.5,4.0,361.0,4.0,1172.0,13.0,27461.0,13.0,0.91
661577,2022-04-07,458015,batter,0.0,13,4.0,6.0,1.0,1.0,6.0,3.0,0.0,1.4249999999999998,4.0,0.9,4.0,443.8,5.0,1213.5,13.0,29968.0,13.0,-0.314
661577,2022-04-07,502054,batter,0.0,16,4.0,7.0,2.0,1.0,6.0,2.0,0.0,0.995744,4.0,0.7,4.0,313.3,4.0,1483.8,16.0,37826.0,16.0,-0.3089999999999999
661577,2022-04-07,518595,batter,1.0,14,4.0,7.0,1.0,4.0,9.0,2.0,0.0,0.9067777777777778,4.0,0.0,4.0,481.8,6.0,1248.9,14.0,32157.0,14.0,-1.034
661577,2022-04-07,519058,batter,0.0,16,4.0,10.0,4.0,1.0,9.0,2.0,0.0,0.167,4.0,0.9,4.0,509.2,6.0,1447.8,16.0,37229.0,16.0,-0.427
661577,2022-04-07,542303,batter,1.0,16,4.0,6.0,3.0,2.0,5.0,3.0,0.0,1.916369,4.0,0.7,4.0,301.7,3.0,1415.7,16.0,38767.0,16.0,-0.3759999999999999
661577,2022-04-07,543105,batter,1.0,8,2.0,2.0,0.0,2.0,3.0,2.0,0.0,0.681,2.0,0.0,2.0,193.6,2.0,719.4,8.0,18179.0,8.0,-0.507
661577,2022-04-07,571657,batter,0.0,11,4.0,6.0,3.0,2.0,5.0,3.0,0.0,1.343,4.0,1.8,4.0,263.5,3.0,978.4,11.0,25622.0,11.0,0.379
661577,2022-04-07,592273,batter,0.0,18,4.0,9.0,2.0,4.0,11.0,3.0,0.0,0.7024285714285714,4.0,2.9,4.0,560.9,7.0,1554.3,18.0,45796.0,18.0,1.4449999999999998
661577,2022-04-07,592696,batter,1.0,15,4.0,7.0,3.0,2.0,5.0,2.0,0.0,1.8294106666666667,4.0,0.7,4.0,256.6,3.0,1355.7,15.0,35092.0,15.0,-0.4409999999999999
661577,2022-04-07,594807,batter,1.0,21,4.0,10.0,4.0,1.0,10.0,0.0,0.0,0.688744,4.0,0.7,4.0,473.4,6.0,1861.0,21.0,47231.0,21.0,-0.4659999999999999
661577,2022-04-07,606157,batter,0.0,24,5.0,14.0,5.0,3.0,14.0,1.0,0.0,0.708,5.0,0.9,5.0,414.0,6.0,2014.8,24.0,57543.0,24.0,-0.5539999999999999
661577,2022-04-07,621020,batter,1.0,19,4.0,11.0,7.0,4.0,10.0,0.0,0.0,0.0,4.0,0.0,4.0,292.7,4.0,1662.9,19.0,45700.0,19.0,-0.994
661577,2022-04-07,621566,batter,1.0,17,4.0,5.0,2.0,3.0,5.0,1.0,0.0,2.033488,4.0,1.4,4.0,245.6,3.0,1556.9,17.0,39244.0,17.0,0.214
661577,2022-04-07,628338,batter,1.0,12,2.0,6.0,4.0,1.0,5.0,1.0,0.0,0.3,2.0,0.0,2.0,183.7,2.0,1118.1,12.0,28672.0,12.0,-0.493
661577,2022-04-07,645277,batter,1.0,19,4.0,8.0,2.0,5.0,8.0,3.0,0.0,0.6459999999999999,4.0,0.9,4.0,465.0,6.0,1705.9,19.0,40198.0,19.0,-0.366
661577,2022-04-07,663586,batter,1.0,17,4.0,8.0,2.0,2.0,10.0,4.0,1.0,2.6900714285714287,4.0,3.8,4.0,516.7,6.0,1552.6,17.0,40281.0,17.0,1.655
661577,2022-04-07,663697,batter,0.0,20,5.0,9.0,3.0,5.0,8.0,4.0,0.0,1.241,5.0,1.8,5.0,358.9,5.0,1716.1,20.0,47466.0,20.0,-0.005
661577,2022-04-07,663886,batter,0.0,10,4.0,4.0,2.0,2.0,6.0,2.0,1.0,2.1801745384615385,4.0,0.7,4.0,197.6,2.0,903.7,10.0,24471.0,10.0,-0.3179999999999999
661577,2022-04-07,669222,batter,0.0,14,4.0,8.0,2.0,2.0,7.0,3.0,0.0,1.269,4.0,0.9,4.0,481.6,6.0,1233.2,14.0,32556.0,14.0,-0.4
662021,2022-04-07,405395,batter,1.0,13,5.0,5.0,0.0,3.0,6.0,5.0,0.0,1.584666666666667,5.0,1.8,5.0,476.7,5.0,1116.4,13.0,32296.0,13.0,0.248
662021,2022-04-07,425877,batter,1.0,11,4.0,7.0,1.0,0.0,5.0,4.0,0.0,0.564,4.0,0.0,4.0,446.8,6.0,968.6,11.0,27863.0,11.0,-1.099
662021,2022-04-07,502671,batter,1.0,25,5.0,5.0,2.0,4.0,5.0,1.0,0.0,3.311976,5.0,3.7,5.0,226.8,3.0,2217.9,25.0,59165.0,25.0,1.444
662021,2022-04-07,547379,batter,0.0,13,3.0,4.0,0.0,3.0,4.0,2.0,0.0,1.577744,3.0,1.6,3.0,351.8,4.0,1120.4,13.0,28299.0,13.0,0.559
662021,2022-04-07,571448,batter,1.0,16,5.0,8.0,2.0,2.0,7.0,3.0,1.0,3.0408641298701293,5.0,2.7,5.0,524.7,6.0,1440.8,16.0,38786.0,16.0,1.8680000000000003
662021,2022-04-07,592325,batter,0.0,15,3.0,4.0,1.0,3.0,8.0,1.0,1.0,1.6390198620689658,3.0,0.7,3.0,280.1,3.0,1302.2,15.0,31570.0,15.0,-0.0489999999999999
662021,2022-04-07,596129,batter,0.0,12,3.0,3.0,0.0,4.0,7.0,2.0,0.0,0.057,3.0,0.0,3.0,248.3,3.0,976.8,12.0,28565.0,12.0,-0.76
662021,2022-04-07,621028,batter,0.0,10,4.0,5.0,1.0,3.0,6.0,4.0,0.0,1.406,4.0,0.9,4.0,292.3,4.0,872.1,10.0,23021.0,10.0,-0.4079999999999999
662021,2022-04-07,641933,batter,1.0,26,5.0,13.0,6.0,3.0,14.0,3.0,1.0,3.0003593846153844,5.0,3.6,5.0,588.2,7.0,2250.7,26.0,57659.0,26.0,1.86
662021,2022-04-07,642165,batter,0.0,5,1.0,3.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,160.5,2.0,467.6,5.0,12707.0,5.0,-0.246
662021,2022-04-07,656308,batter,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.004,1.0,0.0,1.0,97.2,1.0,93.9,1.0,2061.0,1.0,-0.24
662021,2022-04-07,657061,batter,0.0,8,3.0,4.0,1.0,1.0,4.0,2.0,0.0,0.735,3.0,0.0,3.0,245.7,3.0,674.8,8.0,16674.0,8.0,-0.8109999999999999
662021,2022-04-07,657557,batter,1.0,19,4.0,5.0,1.0,5.0,9.0,3.0,0.0,0.820744,4.0,0.7,4.0,357.7,4.0,1655.8,19.0,49336.0,19.0,-0.6
662021,2022-04-07,660294,batter,0.0,12,3.0,6.0,0.0,2.0,6.0,3.0,0.0,1.275,3.0,1.8,3.0,523.5,6.0,993.6,12.0,26397.0,12.0,0.604
662021,2022-04-07,660636,batter,0.0,9,3.0,7.0,3.0,2.0,5.0,2.0,0.0,0.414,3.0,0.0,3.0,316.2,4.0,745.5,9.0,21516.0,9.0,-0.743
662021,2022-04-07,660829,batter,0.0,14,3.0,4.0,0.0,6.0,9.0,2.0,0.0,0.304,3.0,0.9,3.0,182.4,3.0,1163.6,14.0,30680.0,14.0,-0.1489999999999999
662021,2022-04-07,663647,batter,0.0,5,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,414.7,5.0,11695.0,5.0,-0.255
662021,2022-04-07,664056,batter,1.0,19,4.0,8.0,0.0,2.0,6.0,4.0,0.0,1.132,4.0,2.15,4.0,543.7,7.0,1735.1,19.0,45025.0,19.0,0.639
662021,2022-04-07,666185,batter,1.0,16,5.0,8.0,4.0,3.0,7.0,2.0,0.0,1.206213,5.0,1.95,5.0,334.9,4.0,1408.7,16.0,35219.0,16.0,0.462
662021,2022-04-07,668804,batter,0.0,17,4.0,7.0,2.0,2.0,6.0,2.0,0.0,0.5660000000000001,4.0,0.9,4.0,378.5,5.0,1450.3,17.0,35864.0,17.0,-0.3389999999999999
662021,2022-04-07,669242,batter,1.0,23,4.0,9.0,2.0,4.0,10.0,3.0,1.0,2.2413333333333334,4.0,2.0,4.0,459.8,6.0,2015.1,23.0,48241.0,23.0,0.804
662571,2022-04-07,429664,batter,0.0,11,4.0,5.0,2.0,0.0,3.0,3.0,0.0,1.157744,4.0,2.5,4.0,187.6,3.0,934.9,11.0,25722.0,11.0,0.437
662571,2022-04-07,443558,batter,1.0,17,4.0,9.0,4.0,2.0,8.0,3.0,0.0,0.395,4.0,0.0,4.0,412.5,5.0,1575.2,17.0,36982.0,17.0,-1.109
662571,2022-04-07,444876,batter,1.0,14,4.0,6.0,2.0,3.0,6.0,2.0,0.0,1.47,4.0,0.9,4.0,287.4,4.0,1274.1,14.0,32557.0,14.0,-0.3129999999999999
662571,2022-04-07,500871,batter,0.0,27,5.0,16.0,5.0,2.0,9.0,2.0,0.0,1.469744,5.0,1.95,5.0,785.5,10.0,2430.8,27.0,57241.0,27.0,0.451
662571,2022-04-07,514917,batter,1.0,14,4.0,5.0,0.0,5.0,7.0,3.0,0.0,0.879,4.0,0.9,4.0,425.4,5.0,1328.8,14.0,30801.0,14.0,-0.2069999999999999
662571,2022-04-07,516782,batter,0.0,16,5.0,8.0,2.0,4.0,9.0,5.0,0.0,0.761,5.0,0.9,5.0,451.4,6.0,1366.6,16.0,34814.0,16.0,-0.63
662571,2022-04-07,543510,batter,0.0,15,4.0,8.0,1.0,1.0,7.0,2.0,0.0,1.662426,4.0,1.4,4.0,509.3,7.0,1351.9,15.0,30910.0,15.0,0.0679999999999999
662571,2022-04-07,592192,batter,0.0,16,4.0,3.0,0.0,6.0,8.0,2.0,0.0,2.077744,4.0,2.5,4.0,279.1,3.0,1408.8,16.0,35114.0,16.0,1.138
662571,2022-04-07,596019,batter,0.0,19,5.0,11.0,4.0,3.0,9.0,2.0,0.0,0.788,5.0,0.9,5.0,520.1,6.0,1677.4,19.0,39654.0,19.0,-0.51
