game_pk,game_date,player_id,role,is_home,pitches,batters_faced,swings,whiffs,called_strikes,in_zone,batted_balls,barrels,xwoba_sum,xwoba_denom,woba_sum,woba_denom,launch_speed_sum,launch_speed_count,release_speed_sum,release_speed_count,spin_rate_sum,spin_rate_count,delta_run_exp_sum
718769,2023-03-30,660271,pitcher,0.0,93,23.0,37.0,13.0,18.0,47.0,10.0,0.0,4.218656368421053,23.0,4.25,23.0,1951.9,24.0,8318.4,93.0,207015.0,93.0,-2.619
718769,2023-03-30,666204,pitcher,1.0,27,4.0,12.0,4.0,4.0,15.0,2.0,0.0,1.108569666666667,4.0,0.7,4.0,631.3,8.0,2248.4,27.0,60361.0,27.0,-0.389
718769,2023-03-30,666205,pitcher,1.0,72,19.0,36.0,5.0,8.0,37.0,15.0,0.0,5.952903,19.0,4.3,19.0,2517.8,30.0,6407.7,72.0,157271.0,72.0,-1.641
718769,2023-03-30,667427,pitcher,1.0,19,4.0,4.0,2.0,3.0,4.0,2.0,0.0,1.398403,4.0,0.7,4.0,196.7,2.0,1667.9,19.0,42319.0,19.0,-0.4699999999999999
718770,2023-03-30,571946,pitcher,1.0,13,3.0,8.0,3.0,2.0,8.0,2.0,1.0,0.7679199999999999,3.0,0.0,3.0,397.1,5.0,1161.1,13.0,27876.0,13.0,-0.806
718770,2023-03-30,622075,pitcher,1.0,10,3.0,4.0,1.0,3.0,7.0,3.0,0.0,0.0579999999999999,3.0,0.0,3.0,230.7,3.0,879.4,10.0,22284.0,10.0,-0.807
718770,2023-03-30,628711,pitcher,1.0,79,21.0,42.0,9.0,15.0,39.0,14.0,0.0,6.314405,21.0,5.55,21.0,2594.9,30.0,6848.7,79.0,198953.0,79.0,-1.1410000000000002
718770,2023-03-30,641360,pitcher,1.0,12,3.0,5.0,2.0,2.0,3.0,2.0,0.0,0.158,3.0,0.0,3.0,241.5,3.0,1097.0,12.0,27546.0,12.0,-0.808
718770,2023-03-30,642121,pitcher,0.0,20,5.0,7.0,2.0,2.0,9.0,4.0,1.0,3.237920857142858,5.0,3.6,5.0,455.4,5.0,1756.8,20.0,44625.0,20.0,1.511
718770,2023-03-30,656464,pitcher,0.0,12,2.0,7.0,1.0,0.0,2.0,1.0,0.0,0.062,2.0,0.0,2.0,459.2,5.0,964.5,11.0,24887.0,11.0,-0.484
718770,2023-03-30,668678,pitcher,0.0,89,23.0,43.0,13.0,12.0,41.0,13.0,0.0,7.371709,23.0,8.2,23.0,2385.4,28.0,7959.3,89.0,206561.0,89.0,0.8389999999999999
718770,2023-03-30,669459,pitcher,0.0,20,5.0,12.0,5.0,2.0,11.0,3.0,0.0,1.762,5.0,1.8,5.0,500.0,6.0,1738.6,20.0,51046.0,20.0,-0.1329999999999999
718770,2023-03-30,672841,pitcher,0.0,18,5.0,5.0,2.0,6.0,9.0,2.0,0.0,2.046903,5.0,2.5,5.0,278.9,3.0,1719.5,18.0,37821.0,18.0,0.5429999999999999
718772,2023-03-30,542914,pitcher,0.0,13,3.0,2.0,0.0,5.0,4.0,2.0,0.0,1.1899030000000002,3.0,1.6,3.0,177.3,2.0,1158.0,13.0,28729.0,13.0,0.535
718772,2023-03-30,554340,pitcher,0.0,22,7.0,11.0,4.0,0.0,9.0,5.0,1.0,2.7227918888888887,6.0,3.6,6.0,471.2000000000001,6.0,1956.3,21.0,53467.0,21.0,1.332
718772,2023-03-30,571945,pitcher,1.0,90,21.0,46.0,8.0,15.0,48.0,14.0,2.0,9.541180757575756,21.0,10.4,21.0,2947.8,36.0,7906.5,90.0,211357.0,90.0,2.539
718772,2023-03-30,572403,pitcher,1.0,16,3.0,9.0,2.0,2.0,8.0,2.0,0.0,0.5549999999999999,3.0,0.9,3.0,489.8,6.0,1438.1,16.0,38109.0,16.0,-0.146
718772,2023-03-30,605447,pitcher,0.0,12,3.0,6.0,4.0,3.0,6.0,1.0,0.0,0.054,3.0,0.0,3.0,160.7,2.0,1086.2,12.0,26663.0,12.0,-0.806
718772,2023-03-30,641835,pitcher,0.0,8,3.0,4.0,1.0,2.0,5.0,3.0,0.0,1.899,3.0,2.7,3.0,272.8,3.0,745.5,8.0,17011.0,8.0,1.259
718772,2023-03-30,643256,pitcher,0.0,11,4.0,3.0,0.0,3.0,4.0,3.0,0.0,0.889903,4.0,0.7,4.0,276.5,3.0,895.7,11.0,24832.0,11.0,-0.494
718772,2023-03-30,647315,pitcher,0.0,13,3.0,4.0,1.0,3.0,5.0,2.0,0.0,0.265,3.0,0.0,3.0,280.0,3.0,1197.7,13.0,30131.0,13.0,-0.865
718772,2023-03-30,657024,pitcher,0.0,17,3.0,5.0,2.0,5.0,9.0,1.0,0.0,0.256,3.0,0.0,3.0,178.2,2.0,1502.0,17.0,30302.0,17.0,-0.807
718772,2023-03-30,663855,pitcher,1.0,27,7.0,13.0,4.0,6.0,11.0,5.0,0.0,2.738903,7.0,3.4,7.0,601.7,8.0,2584.4,27.0,60476.0,27.0,0.675
718772,2023-03-30,664854,pitcher,1.0,25,6.0,16.0,3.0,2.0,14.0,5.0,0.0,2.280303,6.0,2.5,6.0,958.3,12.0,2353.0,25.0,64071.0,25.0,0.538
718772,2023-03-30,666201,pitcher,0.0,86,21.0,40.0,12.0,14.0,40.0,16.0,3.0,9.175341653650255,21.0,11.7,21.0,2174.6,27.0,7699.0,85.0,196390.0,85.0,4.227
718772,2023-03-30,668868,pitcher,1.0,23,6.0,11.0,4.0,5.0,13.0,3.0,0.0,1.1709999999999998,6.0,0.9,6.0,644.2,7.0,1976.8,23.0,53708.0,23.0,-0.867
718772,2023-03-30,669467,pitcher,1.0,24,6.0,11.0,2.0,4.0,10.0,5.0,0.0,1.6129030000000002,5.0,2.85,5.0,523.2,7.0,2137.8,24.0,60133.0,24.0,0.6910000000000001
718773,2023-03-30,518585,pitcher,1.0,24,4.0,8.0,2.0,2.0,9.0,1.0,0.0,2.1307090000000004,4.0,2.1,4.0,310.79999999999995,4.0,2090.9,24.0,42828.0,24.0,0.758
718773,2023-03-30,571656,pitcher,1.0,17,4.0,7.0,2.0,1.0,5.0,2.0,0.0,0.7289030000000001,3.0,0.8999999999999999,3.0,274.5,4.0,1512.2,17.0,36197.0,17.0,-0.036
718773,2023-03-30,571882,pitcher,1.0,21,6.0,10.0,2.0,5.0,13.0,5.0,0.0,1.46,6.0,0.9,6.0,662.5,8.0,1843.0,21.0,48849.0,21.0,-1.005
718773,2023-03-30,622065,pitcher,1.0,18,6.0,7.0,2.0,4.0,9.0,4.0,0.0,2.037903,6.0,0.7,6.0,376.5,5.0,1524.4,18.0,38494.0,18.0,-0.5710000000000001
718773,2023-03-30,642239,pitcher,0.0,15,4.0,8.0,4.0,2.0,7.0,3.0,0.0,0.4656666666666665,4.0,0.0,4.0,305.6,4.0,1276.1,15.0,34390.0,15.0,-1.081
718773,2023-03-30,656605,pitcher,0.0,101,23.0,47.0,15.0,16.0,51.0,11.0,2.0,8.413612,23.0,10.0,23.0,2189.8,28.0,9061.5,100.0,243042.0,100.0,2.311
718773,2023-03-30,664139,pitcher,1.0,15,3.0,7.0,3.0,1.0,6.0,2.0,0.0,0.8969030000000001,3.0,0.7,3.0,279.79999999999995,4.0,1359.0,15.0,33625.0,15.0,-0.178
718773,2023-03-30,664294,pitcher,0.0,23,5.0,3.0,3.0,8.0,8.0,0.0,0.0,1.391806,5.0,1.4,5.0,0.0,0.0,1994.7,23.0,47614.0,23.0,-0.45
718773,2023-03-30,668881,pitcher,1.0,84,18.0,38.0,8.0,14.0,44.0,7.0,1.0,7.069084,18.0,8.05,18.0,2196.6,27.0,7885.7,81.0,167248.0,69.0,0.7649999999999998
718773,2023-03-30,670059,pitcher,0.0,9,3.0,5.0,2.0,1.0,4.0,2.0,0.0,0.6289999999999999,3.0,0.9,3.0,188.1,2.0,842.3,9.0,20414.0,9.0,-0.174
718773,2023-03-30,670280,pitcher,0.0,18,4.0,11.0,5.0,3.0,11.0,2.0,0.0,0.663,4.0,1.25,4.0,468.0,6.0,1673.1,18.0,40892.0,18.0,-0.1939999999999999
718774,2023-03-30,453286,pitcher,0.0,91,22.0,49.0,13.0,14.0,43.0,14.0,2.0,6.1007416499356495,22.0,6.8,22.0,2697.1,33.0,7956.4,91.0,210523.0,91.0,-0.177
718774,2023-03-30,502085,pitcher,0.0,16,3.0,7.0,3.0,2.0,7.0,1.0,0.0,0.007,3.0,0.0,3.0,354.9,4.0,1424.1,16.0,41763.0,16.0,-0.807
718774,2023-03-30,548384,pitcher,0.0,12,3.0,6.0,2.0,3.0,5.0,1.0,0.0,0.063,3.0,0.0,3.0,224.8,3.0,1035.5,12.0,30631.0,12.0,-0.808
718774,2023-03-30,608638,pitcher,1.0,7,2.0,3.0,1.0,2.0,4.0,2.0,0.0,0.14,2.0,0.0,2.0,161.5,2.0,624.5,7.0,18261.0,7.0,-0.5700000000000001
718774,2023-03-30,622098,pitcher,0.0,18,4.0,6.0,3.0,4.0,5.0,2.0,0.0,0.487,4.0,1.25,4.0,265.9,3.0,1591.2,18.0,47958.0,18.0,-0.153
718774,2023-03-30,623211,pitcher,1.0,37,10.0,20.0,5.0,2.0,15.0,6.0,0.0,2.842005,10.0,3.4,10.0,895.4,12.0,3343.3,37.0,81026.0,37.0,-0.4450000000000001
718774,2023-03-30,645261,pitcher,1.0,97,23.0,47.0,14.0,10.0,41.0,17.0,0.0,7.685540571428572,23.0,5.5,23.0,2726.2,31.0,9073.4,96.0,211766.0,96.0,-1.123
718774,2023-03-30,656945,pitcher,1.0,15,4.0,6.0,1.0,3.0,8.0,3.0,0.0,2.650903,4.0,2.85,4.0,368.0,4.0,1343.4,15.0,40727.0,15.0,1.275
718774,2023-03-30,677053,pitcher,1.0,2,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.012,1.0,0.0,1.0,86.3,1.0,175.3,2.0,4837.0,2.0,-0.308
718775,2023-03-30,425844,pitcher,1.0,80,23.0,45.0,9.0,11.0,44.0,18.0,0.0,6.122903,23.0,7.7,23.0,2901.0,35.0,6619.4,80.0,187101.0,80.0,-0.483
718775,2023-03-30,573204,pitcher,0.0,11,3.0,6.0,2.0,2.0,7.0,2.0,0.0,0.072,3.0,0.0,3.0,236.1,3.0,961.8,11.0,26021.0,11.0,-0.808
718775,2023-03-30,605347,pitcher,0.0,5,2.0,3.0,1.0,2.0,5.0,1.0,0.0,0.263,2.0,0.0,2.0,167.6,2.0,455.8,5.0,10985.0,5.0,-0.543
718775,2023-03-30,607237,pitcher,1.0,24,5.0,8.0,2.0,5.0,10.0,3.0,0.0,2.025903,5.0,2.5,5.0,546.9,6.0,2185.6,24.0,50207.0,24.0,0.7350000000000001
718775,2023-03-30,621016,pitcher,1.0,15,3.0,9.0,6.0,1.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,162.2,2.0,1298.9,15.0,39004.0,15.0,-0.807
718775,2023-03-30,641154,pitcher,0.0,85,21.0,38.0,17.0,12.0,29.0,9.0,0.0,5.211714,21.0,4.95,21.0,1735.5,21.0,7682.0,85.0,199403.0,85.0,-1.614
718775,2023-03-30,643377,pitcher,0.0,9,3.0,2.0,0.0,2.0,5.0,2.0,0.0,1.294903,3.0,0.7,3.0,191.8,2.0,818.0,9.0,23834.0,9.0,-0.179
718775,2023-03-30,661395,pitcher,0.0,17,4.0,9.0,4.0,1.0,5.0,2.0,0.0,0.903903,4.0,0.7,4.0,418.9,5.0,1601.9,17.0,40972.0,17.0,-0.4690000000000001
718775,2023-03-30,669395,pitcher,1.0,22,6.0,6.0,1.0,3.0,9.0,4.0,1.0,3.4142821904761904,6.0,2.3,6.0,481.2,5.0,1995.9,22.0,52516.0,22.0,0.3749999999999999
718775,2023-03-30,672578,pitcher,1.0,15,4.0,8.0,2.0,2.0,9.0,3.0,0.0,1.121,4.0,0.9,4.0,433.3,5.0,1447.8,15.0,35460.0,15.0,-0.476
718776,2023-03-30,592094,pitcher,1.0,15,4.0,8.0,4.0,0.0,4.0,3.0,0.0,0.910903,4.0,0.7,4.0,293.7,4.0,1292.0,15.0,37065.0,15.0,-0.471
718776,2023-03-30,592741,pitcher,0.0,22,4.0,11.0,5.0,3.0,12.0,1.0,0.0,1.052903,4.0,0.7,4.0,459.3,6.0,1883.8,22.0,36107.0,22.0,-0.385
718776,2023-03-30,593958,pitcher,0.0,88,21.0,38.0,8.0,16.0,42.0,14.0,2.0,6.585578727272727,21.0,5.2,21.0,2187.5,27.0,7888.7,88.0,191980.0,88.0,-1.5630000000000004
718776,2023-03-30,621363,pitcher,1.0,18,5.0,8.0,1.0,3.0,10.0,4.0,0.0,1.976903,5.0,1.95,5.0,601.6,7.0,1612.3,18.0,42706.0,18.0,-0.1150000000000001
718776,2023-03-30,663556,pitcher,1.0,87,22.0,48.0,16.0,10.0,43.0,15.0,1.0,4.809509060606061,22.0,4.65,22.0,2480.9,29.0,8059.0,87.0,190797.0,87.0,-2.549
718776,2023-03-30,664126,pitcher,1.0,11,4.0,7.0,1.0,1.0,8.0,4.0,0.0,0.617,4.0,0.9,4.0,458.0,5.0,1034.0,11.0,26274.0,11.0,-0.393
718776,2023-03-30,669438,pitcher,0.0,22,4.0,9.0,0.0,5.0,14.0,4.0,1.0,2.5052106227106226,4.0,2.0,4.0,785.5,9.0,1917.9,22.0,49452.0,22.0,0.3099999999999999
718776,2023-03-30,671345,pitcher,0.0,9,3.0,4.0,1.0,3.0,6.0,3.0,0.0,0.855,3.0,1.8,3.0,249.0,3.0,850.0,9.0,20340.0,9.0,0.6310000000000001
718777,2023-03-30,502202,pitcher,1.0,14,3.0,5.0,2.0,2.0,6.0,1.0,0.0,0.869903,3.0,0.7,3.0,230.0,3.0,1257.5,14.0,33231.0,14.0,-0.134
718777,2023-03-30,573186,pitcher,1.0,91,23.0,36.0,15.0,17.0,38.0,12.0,0.0,5.708709,23.0,4.8,23.0,1457.1,18.0,7948.3,90.0,219653.0,90.0,-2.999
718777,2023-03-30,605242,pitcher,1.0,15,4.0,13.0,4.0,1.0,9.0,2.0,0.0,0.4649999999999999,4.0,0.9,4.0,616.2,7.0,1350.1,15.0,34525.0,15.0,-0.474
718777,2023-03-30,624522,pitcher,1.0,14,4.0,5.0,2.0,3.0,7.0,2.0,0.0,1.103403,4.0,0.7,4.0,251.9,3.0,1242.9,14.0,36257.0,14.0,-0.471
718777,2023-03-30,642770,pitcher,0.0,8,3.0,6.0,2.0,0.0,4.0,2.0,0.0,0.1159999999999999,3.0,0.0,3.0,324.3,4.0,730.1,8.0,19033.0,8.0,-0.807
718777,2023-03-30,657265,pitcher,0.0,10,3.0,3.0,0.0,4.0,5.0,3.0,0.0,0.589,3.0,0.0,3.0,274.9,3.0,842.6,10.0,26243.0,10.0,-0.805
718777,2023-03-30,669203,pitcher,0.0,87,23.0,41.0,9.0,14.0,41.0,16.0,1.0,6.93805775,23.0,7.3,23.0,2633.8,31.0,7892.0,87.0,228668.0,87.0,0.1649999999999999
718777,2023-03-30,681402,pitcher,0.0,19,6.0,9.0,3.0,4.0,11.0,4.0,0.0,2.2049030000000003,6.0,2.5,6.0,506.0,6.0,1762.5,19.0,42992.0,19.0,0.1119999999999999
718778,2023-03-30,593619,pitcher,1.0,42,10.0,24.0,6.0,6.0,19.0,6.0,3.0,3.629670385395538,10.0,7.4,10.0,1481.5,18.0,3921.1,42.0,92816.0,42.0,2.6830000000000003
718778,2023-03-30,605483,pitcher,1.0,93,21.0,46.0,20.0,10.0,37.0,11.0,0.0,4.9089030000000005,21.0,7.7,21.0,1902.8,24.0,8568.5,93.0,216118.0,93.0,0.3789999999999999
718778,2023-03-30,608566,pitcher,0.0,87,24.0,41.0,10.0,16.0,46.0,17.0,2.0,5.99125,22.0,7.85,24.0,2478.7,28.0,8069.1,87.0,196629.0,87.0,-0.0809999999999999
718778,2023-03-30,621051,pitcher,1.0,20,5.0,11.0,3.0,4.0,9.0,3.0,0.0,1.032,5.0,1.8,5.0,533.3,7.0,1776.4,20.0,50744.0,20.0,0.011
718778,2023-03-30,622503,pitcher,1.0,32,9.0,16.0,4.0,6.0,12.0,7.0,0.0,2.2595,9.0,4.7,9.0,903.1,12.0,2576.2,32.0,63628.0,32.0,0.998
718778,2023-03-30,656234,pitcher,0.0,12,4.0,3.0,0.0,3.0,5.0,3.0,0.0,1.4680794705882354,4.0,0.7,4.0,263.3,3.0,1118.3,12.0,25521.0,12.0,-0.474
718778,2023-03-30,659275,pitcher,0.0,20,5.0,9.0,2.0,5.0,10.0,3.0,0.0,1.772,5.0,1.8,5.0,551.6,7.0,1802.4,20.0,52573.0,20.0,0.09
718778,2023-03-30,664875,pitcher,0.0,14,3.0,5.0,1.0,6.0,10.0,0.0,0.0,0.0,3.0,0.0,3.0,146.89999999999998,2.0,1247.4,14.0,38313.0,14.0,-0.808
718779,2023-03-30,571479,pitcher,0.0,17,4.0,7.0,4.0,3.0,6.0,1.0,0.0,1.021903,4.0,0.7,4.0,251.8,3.0,1532.1,17.0,41184.0,17.0,-0.471
718779,2023-03-30,594798,pitcher,1.0,73,17.0,36.0,10.0,13.0,32.0,10.0,2.0,4.692917508417508,17.0,8.95,17.0,1990.6,24.0,7005.9,73.0,186800.0,73.0,2.517
718779,2023-03-30,600917,pitcher,1.0,21,5.0,9.0,4.0,2.0,7.0,3.0,0.0,1.488903,5.0,1.6,5.0,303.3,4.0,1887.8,21.0,53796.0,21.0,-0.3379999999999999
718779,2023-03-30,605400,pitcher,0.0,72,17.0,34.0,5.0,14.0,30.0,11.0,1.0,6.1748774285714285,17.0,6.45,17.0,2305.3,28.0,6280.4,72.0,166843.0,72.0,0.3079999999999999
718779,2023-03-30,607755,pitcher,0.0,22,5.0,7.0,0.0,4.0,10.0,4.0,0.0,1.216903,5.0,1.6,5.0,528.2,7.0,1792.5,22.0,55416.0,22.0,-0.1309999999999999
718779,2023-03-30,621381,pitcher,0.0,16,3.0,9.0,4.0,1.0,8.0,2.0,0.0,0.043,3.0,0.0,3.0,258.6,3.0,1472.3,16.0,41161.0,16.0,-0.809
718779,2023-03-30,641401,pitcher,0.0,28,5.0,15.0,4.0,3.0,10.0,4.0,2.0,3.397437111801242,5.0,3.8,5.0,928.4,11.0,2476.5,28.0,61093.0,28.0,2.883
718779,2023-03-30,642397,pitcher,0.0,19,4.0,5.0,2.0,3.0,5.0,2.0,0.0,2.463806,4.0,3.2,4.0,220.7,3.0,1791.1,19.0,45557.0,19.0,1.403
718779,2023-03-30,642546,pitcher,1.0,23,7.0,10.0,1.0,4.0,10.0,5.0,2.0,2.971223345588234,7.0,1.6,7.0,760.1,9.0,2169.7,23.0,51931.0,23.0,-0.605
718779,2023-03-30,656271,pitcher,1.0,39,9.0,24.0,9.0,5.0,24.0,6.0,0.0,1.104,9.0,2.7,9.0,1100.0,13.0,3676.8,39.0,90231.0,39.0,-0.3859999999999999
718779,2023-03-30,666142,pitcher,1.0,9,3.0,3.0,0.0,0.0,3.0,2.0,0.0,0.7587,2.0,1.65,2.0,285.4,3.0,465.9,5.0,11983.0,5.0,0.604
718780,2023-03-30,445926,pitcher,0.0,24,6.0,11.0,4.0,3.0,10.0,5.0,0.0,1.55,6.0,1.8,6.0,519.8,6.0,2126.1,24.0,33962.0,16.0,-0.062
718780,2023-03-30,476595,pitcher,0.0,17,5.0,11.0,2.0,2.0,10.0,5.0,0.0,1.118,5.0,1.8,5.0,740.7,9.0,1405.0,17.0,41998.0,16.0,-0.121
718780,2023-03-30,541640,pitcher,1.0,34,9.0,19.0,7.0,3.0,21.0,7.0,0.0,2.383791888888889,9.0,3.4,9.0,963.0,11.0,3026.7,34.0,65646.0,29.0,0.1230000000000001
718780,2023-03-30,543521,pitcher,0.0,25,7.0,10.0,3.0,5.0,10.0,4.0,0.0,1.998806,7.0,1.4,7.0,618.8,7.0,2062.1,25.0,63515.0,23.0,-0.643
718780,2023-03-30,571578,pitcher,1.0,85,20.0,36.0,10.0,12.0,42.0,14.0,3.0,9.632354491990847,20.0,9.65,20.0,2145.1,25.0,7332.9,85.0,148563.0,71.0,2.001
718780,2023-03-30,608331,pitcher,0.0,43,13.0,23.0,4.0,5.0,19.0,11.0,0.0,2.5957000000000003,13.0,3.95,13.0,1459.5,18.0,3759.4,43.0,79077.0,34.0,-0.7460000000000001
718780,2023-03-30,621345,pitcher,0.0,21,4.0,9.0,4.0,3.0,8.0,2.0,0.0,1.518903,4.0,0.7,4.0,312.2,4.0,1920.4,21.0,45657.0,20.0,-0.428
718780,2023-03-30,640448,pitcher,1.0,23,6.0,9.0,2.0,4.0,13.0,4.0,2.0,4.139520285714285,6.0,2.65,6.0,560.1,6.0,2191.3,23.0,46576.0,22.0,0.6359999999999999
718780,2023-03-30,640451,pitcher,1.0,12,4.0,7.0,0.0,0.0,9.0,4.0,1.0,1.243,4.0,0.9,4.0,600.9,7.0,1128.6,12.0,21269.0,12.0,-0.469
718780,2023-03-30,666168,pitcher,1.0,23,7.0,12.0,3.0,6.0,11.0,4.0,0.0,1.574,7.0,0.9,7.0,667.6,9.0,2051.4,23.0,44989.0,20.0,-1.282
718780,2023-03-30,669276,pitcher,0.0,14,3.0,8.0,2.0,1.0,7.0,2.0,0.0,0.804903,3.0,0.7,3.0,426.3,6.0,1177.7,14.0,27921.0,13.0,-0.098
718781,2023-03-30,543037,pitcher,1.0,95,22.0,44.0,17.0,12.0,42.0,9.0,0.0,4.765806,22.0,4.1,22.0,1841.0,22.0,8902.6,95.0,223596.0,95.0,-2.545
718781,2023-03-30,593974,pitcher,1.0,14,3.0,4.0,3.0,4.0,6.0,1.0,0.0,0.933,3.0,0.9,3.0,108.9,1.0,1293.0,14.0,32569.0,14.0,-0.1259999999999999
718781,2023-03-30,605154,pitcher,0.0,23,6.0,13.0,7.0,3.0,10.0,3.0,0.0,2.204,6.0,2.7,6.0,490.5,6.0,2042.1,23.0,46037.0,19.0,0.791
718781,2023-03-30,642528,pitcher,1.0,2,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.023,1.0,0.0,1.0,80.5,1.0,193.9,2.0,2452.0,1.0,-0.295
718781,2023-03-30,643511,pitcher,0.0,11,4.0,5.0,0.0,3.0,8.0,3.0,1.0,1.2451600000000005,4.0,0.9,4.0,355.0,4.0,842.7,11.0,15616.0,7.0,-0.486
718781,2023-03-30,657277,pitcher,0.0,92,24.0,42.0,15.0,23.0,48.0,10.0,2.0,6.049594032454362,24.0,7.2,24.0,2080.2,25.0,8153.1,92.0,166403.0,87.0,-0.1250000000000002
718781,2023-03-30,676760,pitcher,1.0,40,7.0,23.0,3.0,4.0,17.0,3.0,0.0,1.102903,6.0,0.7,6.0,1366.9,18.0,3478.7,39.0,74168.0,34.0,-1.152
718782,2023-03-30,446372,pitcher,1.0,80,19.0,37.0,6.0,11.0,33.0,11.0,2.0,9.616904628205129,19.0,11.1,19.0,2649.7,31.0,6738.3,80.0,144317.0,62.0,3.583
718782,2023-03-30,455119,pitcher,1.0,16,5.0,6.0,0.0,6.0,12.0,4.0,0.0,2.9349030000000003,5.0,2.5,5.0,526.4,6.0,1339.9,15.0,32666.0,15.0,0.5700000000000001
